model,category,sample_index,image_id,relative_path,target_class_id,target_class_name,baseline_top1_class_id,baseline_top1_class_name,fudd_top1_class_id,fudd_top1_class_name,baseline_target_rank,fudd_target_rank,target_in_baseline_top10,top1_changed_by_fudd
eva02_clip,degraded,4875,9931,169.Magnolia_Warbler/Magnolia_Warbler_0043_165774.jpg,168,Magnolia Warbler,168,Magnolia Warbler,174,Pine Warbler,1,2,True,True
eva02_clip,degraded,4878,9942,169.Magnolia_Warbler/Magnolia_Warbler_0048_165862.jpg,168,Magnolia Warbler,168,Magnolia Warbler,174,Pine Warbler,1,2,True,True
eva02_clip,degraded,4885,9959,170.Mourning_Warbler/Mourning_Warbler_0066_166491.jpg,169,Mourning Warbler,169,Mourning Warbler,171,Nashville Warbler,1,2,True,True
eva02_clip,degraded,4886,9961,170.Mourning_Warbler/Mourning_Warbler_0031_166494.jpg,169,Mourning Warbler,169,Mourning Warbler,171,Nashville Warbler,1,2,True,True
eva02_clip,degraded,4904,9996,170.Mourning_Warbler/Mourning_Warbler_0040_795370.jpg,169,Mourning Warbler,169,Mourning Warbler,171,Nashville Warbler,1,2,True,True
eva02_clip,degraded,4906,9998,170.Mourning_Warbler/Mourning_Warbler_0047_795373.jpg,169,Mourning Warbler,169,Mourning Warbler,171,Nashville Warbler,1,2,True,True
eva02_clip,degraded,4911,10010,171.Myrtle_Warbler/Myrtle_Warbler_0094_166922.jpg,170,Myrtle Warbler,170,Myrtle Warbler,168,Magnolia Warbler,1,2,True,True
eva02_clip,degraded,4912,10011,171.Myrtle_Warbler/Myrtle_Warbler_0086_166926.jpg,170,Myrtle Warbler,170,Myrtle Warbler,174,Pine Warbler,1,3,True,True
eva02_clip,degraded,4923,10035,171.Myrtle_Warbler/Myrtle_Warbler_0097_167001.jpg,170,Myrtle Warbler,170,Myrtle Warbler,174,Pine Warbler,1,2,True,True
eva02_clip,degraded,4933,10055,171.Myrtle_Warbler/Myrtle_Warbler_0032_166847.jpg,170,Myrtle Warbler,170,Myrtle Warbler,174,Pine Warbler,1,2,True,True
eva02_clip,degraded,4972,10131,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0064_166929.jpg,172,Orange-crowned Warbler,172,Orange-crowned Warbler,178,Tennessee Warbler,1,3,True,True
eva02_clip,degraded,4976,10137,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0117_167987.jpg,172,Orange-crowned Warbler,172,Orange-crowned Warbler,178,Tennessee Warbler,1,2,True,True
eva02_clip,degraded,4978,10139,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0006_167998.jpg,172,Orange-crowned Warbler,172,Orange-crowned Warbler,178,Tennessee Warbler,1,3,True,True
eva02_clip,degraded,4983,10150,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0007_167545.jpg,172,Orange-crowned Warbler,172,Orange-crowned Warbler,178,Tennessee Warbler,1,2,True,True
eva02_clip,degraded,4988,10164,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0019_167626.jpg,172,Orange-crowned Warbler,172,Orange-crowned Warbler,178,Tennessee Warbler,1,2,True,True
eva02_clip,degraded,4995,10177,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0021_168263.jpg,172,Orange-crowned Warbler,172,Orange-crowned Warbler,174,Pine Warbler,1,2,True,True
eva02_clip,degraded,5077,10339,176.Prairie_Warbler/Prairie_Warbler_0011_172744.jpg,175,Prairie Warbler,175,Prairie Warbler,162,Cape-May Warbler,1,2,True,True
eva02_clip,degraded,5092,10371,177.Prothonotary_Warbler/Prothonotary_Warbler_0105_174097.jpg,176,Prothonotary Warbler,176,Prothonotary Warbler,179,Wilson Warbler,1,2,True,True
eva02_clip,degraded,5098,10384,177.Prothonotary_Warbler/Prothonotary_Warbler_0022_174138.jpg,176,Prothonotary Warbler,176,Prothonotary Warbler,179,Wilson Warbler,1,2,True,True
eva02_clip,degraded,5176,10543,180.Wilson_Warbler/Wilson_Warbler_0007_175618.jpg,179,Wilson Warbler,179,Wilson Warbler,178,Tennessee Warbler,1,2,True,True
eva02_clip,degraded,5199,10591,180.Wilson_Warbler/Wilson_Warbler_0092_175676.jpg,179,Wilson Warbler,179,Wilson Warbler,181,Yellow Warbler,1,2,True,True
eva02_clip,degraded,5306,10810,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0076_795257.jpg,183,Louisiana Waterthrush,183,Louisiana Waterthrush,182,Northern Waterthrush,1,2,True,True
eva02_clip,degraded,5308,10812,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0066_795259.jpg,183,Louisiana Waterthrush,183,Louisiana Waterthrush,182,Northern Waterthrush,1,2,True,True
eva02_clip,degraded,5314,10826,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0081_795283.jpg,183,Louisiana Waterthrush,183,Louisiana Waterthrush,182,Northern Waterthrush,1,2,True,True
eva02_clip,degraded,5349,10887,185.Bohemian_Waxwing/Bohemian_Waxwing_0041_177630.jpg,184,Bohemian Waxwing,184,Bohemian Waxwing,185,Cedar Waxwing,1,2,True,True
eva02_clip,degraded,5396,10987,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0005_179902.jpg,186,American-Three-toed Woodpecker,186,American-Three-toed Woodpecker,189,Red-cockaded Woodpecker,1,2,True,True
eva02_clip,degraded,5699,11597,197.Marsh_Wren/Marsh_Wren_0080_188812.jpg,196,Marsh Wren,196,Marsh Wren,192,Bewick Wren,1,2,True,True
eva02_clip,degraded,5762,11725,199.Winter_Wren/Winter_Wren_0142_190379.jpg,198,Winter Wren,198,Winter Wren,197,Rock Wren,1,2,True,True
