sample_index,image_id,relative_path,target_class_id,target_class_name,openai_clip_category,eva02_clip_category,openai_clip_baseline_top1_class_id,openai_clip_baseline_top1_class_name,openai_clip_fudd_top1_class_id,openai_clip_fudd_top1_class_name,openai_clip_baseline_target_rank,openai_clip_fudd_target_rank,eva02_clip_baseline_top1_class_id,eva02_clip_baseline_top1_class_name,eva02_clip_fudd_top1_class_id,eva02_clip_fudd_top1_class_name,eva02_clip_baseline_target_rank,eva02_clip_fudd_target_rank
1332,2776,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0095_33568.jpg,48,Boat-tailed Grackle,both_wrong,both_wrong,25,Bronzed Cowbird,10,Rusty Blackbird,3,3,25,Bronzed Cowbird,25,Bronzed Cowbird,5,5
1337,2784,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0083_33590.jpg,48,Boat-tailed Grackle,both_wrong,both_wrong,25,Bronzed Cowbird,73,Florida Jay,3,3,25,Bronzed Cowbird,25,Bronzed Cowbird,5,5
1339,2789,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0087_33369.jpg,48,Boat-tailed Grackle,both_wrong,both_wrong,25,Bronzed Cowbird,25,Bronzed Cowbird,3,5,25,Bronzed Cowbird,10,Rusty Blackbird,5,3
1350,2807,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0099_33455.jpg,48,Boat-tailed Grackle,both_wrong,both_wrong,10,Rusty Blackbird,10,Rusty Blackbird,2,2,25,Bronzed Cowbird,25,Bronzed Cowbird,2,2
1351,2810,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0101_33611.jpg,48,Boat-tailed Grackle,both_wrong,both_wrong,25,Bronzed Cowbird,25,Bronzed Cowbird,3,4,25,Bronzed Cowbird,25,Bronzed Cowbird,2,2
1355,2822,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0091_33504.jpg,48,Boat-tailed Grackle,both_wrong,both_wrong,133,Cape-Glossy Starling,133,Cape-Glossy Starling,2,3,133,Cape-Glossy Starling,133,Cape-Glossy Starling,2,2
1363,2836,050.Eared_Grebe/Eared_Grebe_0085_34063.jpg,49,Eared Grebe,both_wrong,both_wrong,50,Horned Grebe,50,Horned Grebe,3,2,50,Horned Grebe,50,Horned Grebe,2,2
1367,2846,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,49,Eared Grebe,both_wrong,both_wrong,50,Horned Grebe,50,Horned Grebe,4,3,50,Horned Grebe,50,Horned Grebe,2,2
1370,2851,050.Eared_Grebe/Eared_Grebe_0042_34132.jpg,49,Eared Grebe,both_wrong,both_wrong,50,Horned Grebe,50,Horned Grebe,3,2,50,Horned Grebe,50,Horned Grebe,2,2
1372,2853,050.Eared_Grebe/Eared_Grebe_0035_34137.jpg,49,Eared Grebe,both_wrong,both_wrong,50,Horned Grebe,50,Horned Grebe,3,2,50,Horned Grebe,50,Horned Grebe,2,2
1377,2867,050.Eared_Grebe/Eared_Grebe_0001_34433.jpg,49,Eared Grebe,both_wrong,both_wrong,50,Horned Grebe,50,Horned Grebe,3,3,50,Horned Grebe,50,Horned Grebe,2,2
1383,2878,050.Eared_Grebe/Eared_Grebe_0007_34236.jpg,49,Eared Grebe,both_wrong,both_wrong,50,Horned Grebe,50,Horned Grebe,3,3,50,Horned Grebe,50,Horned Grebe,2,2
1396,2904,051.Horned_Grebe/Horned_Grebe_0061_34613.jpg,50,Horned Grebe,both_wrong,both_wrong,52,Western Grebe,52,Western Grebe,2,2,49,Eared Grebe,49,Eared Grebe,3,3
1415,2940,051.Horned_Grebe/Horned_Grebe_0008_34515.jpg,50,Horned Grebe,both_wrong,both_wrong,85,Pacific Loon,85,Pacific Loon,2,2,49,Eared Grebe,49,Eared Grebe,2,2
1422,2959,052.Pied_billed_Grebe/Pied_Billed_Grebe_0071_35386.jpg,51,Pied-billed Grebe,both_wrong,both_wrong,50,Horned Grebe,50,Horned Grebe,3,4,49,Eared Grebe,49,Eared Grebe,4,4
1467,3055,053.Western_Grebe/Western_Grebe_0106_36509.jpg,52,Western Grebe,both_wrong,both_wrong,50,Horned Grebe,50,Horned Grebe,3,3,49,Eared Grebe,49,Eared Grebe,3,2
1479,3071,054.Blue_Grosbeak/Blue_Grosbeak_0061_36633.jpg,53,Blue Grosbeak,both_wrong,both_wrong,13,Indigo Bunting,13,Indigo Bunting,2,2,13,Indigo Bunting,13,Indigo Bunting,3,3
1489,3087,054.Blue_Grosbeak/Blue_Grosbeak_0071_36948.jpg,53,Blue Grosbeak,both_wrong,both_wrong,13,Indigo Bunting,13,Indigo Bunting,2,2,13,Indigo Bunting,13,Indigo Bunting,3,3
1490,3090,054.Blue_Grosbeak/Blue_Grosbeak_0075_36963.jpg,53,Blue Grosbeak,both_wrong,both_wrong,14,Lazuli Bunting,14,Lazuli Bunting,2,2,14,Lazuli Bunting,14,Lazuli Bunting,2,3
1498,3107,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,53,Blue Grosbeak,both_wrong,both_wrong,14,Lazuli Bunting,14,Lazuli Bunting,2,2,14,Lazuli Bunting,14,Lazuli Bunting,3,3
1503,3116,054.Blue_Grosbeak/Blue_Grosbeak_0097_37067.jpg,53,Blue Grosbeak,both_wrong,both_wrong,14,Lazuli Bunting,14,Lazuli Bunting,2,3,14,Lazuli Bunting,14,Lazuli Bunting,2,2
1555,3225,056.Pine_Grosbeak/Pine_Grosbeak_0067_38524.jpg,55,Pine Grosbeak,both_wrong,both_wrong,34,Purple Finch,34,Purple Finch,2,2,34,Purple Finch,34,Purple Finch,2,2
1601,3315,058.Pigeon_Guillemot/Pigeon_Guillemot_0071_40216.jpg,57,Pigeon Guillemot,both_wrong,both_wrong,7,Rhinoceros Auklet,6,Parakeet Auklet,,,5,Least Auklet,5,Least Auklet,,
1607,3323,058.Pigeon_Guillemot/Pigeon_Guillemot_0013_40253.jpg,57,Pigeon Guillemot,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,3,5,Least Auklet,5,Least Auklet,4,2
1614,3342,058.Pigeon_Guillemot/Pigeon_Guillemot_0030_40089.jpg,57,Pigeon Guillemot,both_wrong,both_wrong,4,Crested Auklet,4,Crested Auklet,4,5,4,Crested Auklet,5,Least Auklet,4,4
1635,3384,059.California_Gull/California_Gull_0037_41066.jpg,58,California Gull,both_wrong,both_wrong,64,Slaty-backed Gull,65,Western Gull,7,2,64,Slaty-backed Gull,64,Slaty-backed Gull,6,4
1652,3417,059.California_Gull/California_Gull_0038_40865.jpg,58,California Gull,both_wrong,both_wrong,64,Slaty-backed Gull,65,Western Gull,5,3,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2
1656,3421,059.California_Gull/California_Gull_0087_40909.jpg,58,California Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,3,2,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2
1657,3428,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0136_45059.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,5,4,61,Herring Gull,61,Herring Gull,3,2
1660,3434,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0118_2081.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,6,Parakeet Auklet,6,Parakeet Auklet,5,5,5,Least Auklet,5,Least Auklet,6,7
1661,3436,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0102_44579.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,2,4,64,Slaty-backed Gull,64,Slaty-backed Gull,4,4
1663,3444,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0056_44658.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,65,Western Gull,58,California Gull,7,6,61,Herring Gull,61,Herring Gull,2,2
1664,3445,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0124_44663.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,5,61,Herring Gull,61,Herring Gull,2,2
1665,3446,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0066_44669.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,63,Ring-billed Gull,61,Herring Gull,2,6,58,California Gull,58,California Gull,6,4
1667,3449,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0130_45210.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,4,6,58,California Gull,58,California Gull,4,3
1668,3450,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0015_44198.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,5,7,64,Slaty-backed Gull,64,Slaty-backed Gull,3,4
1670,3453,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0101_44718.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,3,5,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2
1671,3454,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0038_44719.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,4,6,61,Herring Gull,61,Herring Gull,2,2
1672,3455,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0116_45236.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,6,6,61,Herring Gull,58,California Gull,5,5
1673,3457,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0022_44733.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,5,6,61,Herring Gull,58,California Gull,3,3
1675,3465,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0084_44775.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,6,6,64,Slaty-backed Gull,64,Slaty-backed Gull,2,4
1678,3472,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0090_44836.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,61,Herring Gull,3,5,61,Herring Gull,61,Herring Gull,4,5
1679,3474,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0061_44852.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,5,6,61,Herring Gull,61,Herring Gull,2,2
1684,3483,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0075_44455.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,65,Western Gull,4,5,61,Herring Gull,61,Herring Gull,2,3
1685,3485,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0082_44528.jpg,59,Glaucous-winged Gull,both_wrong,both_wrong,64,Slaty-backed Gull,61,Herring Gull,3,5,61,Herring Gull,61,Herring Gull,2,3
1686,3487,061.Heermann_Gull/Heermann_Gull_0093_45576.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,6,5,64,Slaty-backed Gull,58,California Gull,5,5
1687,3489,061.Heermann_Gull/Heermann_Gull_0018_45608.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,2,64,Slaty-backed Gull,64,Slaty-backed Gull,3,3
1688,3490,061.Heermann_Gull/Heermann_Gull_0109_45619.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,3,64,Slaty-backed Gull,58,California Gull,4,3
1689,3491,061.Heermann_Gull/Heermann_Gull_0051_45622.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,58,California Gull,58,California Gull,6,4
1690,3492,061.Heermann_Gull/Heermann_Gull_0118_45626.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,3,58,California Gull,58,California Gull,5,5
1691,3494,061.Heermann_Gull/Heermann_Gull_0059_45642.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,64,Slaty-backed Gull,58,California Gull,4,3
1692,3495,061.Heermann_Gull/Heermann_Gull_0111_45652.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,8,5,71,Pomarine Jaeger,71,Pomarine Jaeger,,
1693,3496,061.Heermann_Gull/Heermann_Gull_0087_45658.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,3,5,64,Slaty-backed Gull,64,Slaty-backed Gull,5,5
1694,3499,061.Heermann_Gull/Heermann_Gull_0023_45686.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,58,California Gull,58,California Gull,3,2
1696,3505,061.Heermann_Gull/Heermann_Gull_0071_45735.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,6,5,64,Slaty-backed Gull,64,Slaty-backed Gull,7,5
1697,3511,061.Heermann_Gull/Heermann_Gull_0013_45771.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,4,58,California Gull,58,California Gull,3,4
1698,3513,061.Heermann_Gull/Heermann_Gull_0138_45269.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,64,Slaty-backed Gull,58,California Gull,4,5
1699,3514,061.Heermann_Gull/Heermann_Gull_0097_45783.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,2,2,64,Slaty-backed Gull,64,Slaty-backed Gull,6,3
1700,3515,061.Heermann_Gull/Heermann_Gull_0033_45792.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,64,Slaty-backed Gull,64,Slaty-backed Gull,4,3
1701,3519,061.Heermann_Gull/Heermann_Gull_0075_45295.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,8,5,64,Slaty-backed Gull,58,California Gull,5,3
1702,3521,061.Heermann_Gull/Heermann_Gull_0031_45822.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,5,5,58,California Gull,58,California Gull,6,5
1703,3522,061.Heermann_Gull/Heermann_Gull_0090_45834.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,5,5,58,California Gull,58,California Gull,5,5
1704,3525,061.Heermann_Gull/Heermann_Gull_0074_45351.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,58,California Gull,58,California Gull,5,5
1705,3526,061.Heermann_Gull/Heermann_Gull_0027_45864.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,141,Black Tern,,,64,Slaty-backed Gull,64,Slaty-backed Gull,9,7
1706,3527,061.Heermann_Gull/Heermann_Gull_0091_45363.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,5,5,58,California Gull,58,California Gull,6,5
1708,3529,061.Heermann_Gull/Heermann_Gull_0121_45375.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,2,64,Slaty-backed Gull,58,California Gull,3,3
1709,3530,061.Heermann_Gull/Heermann_Gull_0046_45888.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,9,5,64,Slaty-backed Gull,64,Slaty-backed Gull,5,4
1710,3531,061.Heermann_Gull/Heermann_Gull_0055_45901.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,4,2
1711,3536,061.Heermann_Gull/Heermann_Gull_0133_45415.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,3,58,California Gull,58,California Gull,4,4
1712,3537,061.Heermann_Gull/Heermann_Gull_0136_45416.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,58,California Gull,58,California Gull,5,5
1713,3538,061.Heermann_Gull/Heermann_Gull_0004_45936.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,3,58,California Gull,58,California Gull,4,3
1714,3541,061.Heermann_Gull/Heermann_Gull_0110_45968.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,4,4,64,Slaty-backed Gull,64,Slaty-backed Gull,5,4
1715,3543,061.Heermann_Gull/Heermann_Gull_0001_45472.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,6,6,64,Slaty-backed Gull,58,California Gull,6,6
1722,3556,062.Herring_Gull/Herring_Gull_0001_48205.jpg,61,Herring Gull,both_wrong,both_wrong,63,Ring-billed Gull,63,Ring-billed Gull,7,7,59,Glaucous-winged Gull,59,Glaucous-winged Gull,3,2
1725,3566,062.Herring_Gull/Herring_Gull_0145_46220.jpg,61,Herring Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,5,3,58,California Gull,58,California Gull,3,3
1730,3577,062.Herring_Gull/Herring_Gull_0098_46971.jpg,61,Herring Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,7,6,64,Slaty-backed Gull,64,Slaty-backed Gull,5,4
1733,3581,062.Herring_Gull/Herring_Gull_0058_47383.jpg,61,Herring Gull,both_wrong,both_wrong,60,Heermann Gull,60,Heermann Gull,3,2,60,Heermann Gull,60,Heermann Gull,2,2
1734,3582,062.Herring_Gull/Herring_Gull_0132_47395.jpg,61,Herring Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,6,4,65,Western Gull,65,Western Gull,4,4
1736,3585,062.Herring_Gull/Herring_Gull_0068_46392.jpg,61,Herring Gull,both_wrong,both_wrong,64,Slaty-backed Gull,65,Western Gull,7,5,59,Glaucous-winged Gull,59,Glaucous-winged Gull,3,4
1737,3592,062.Herring_Gull/Herring_Gull_0055_47994.jpg,61,Herring Gull,both_wrong,both_wrong,63,Ring-billed Gull,58,California Gull,7,6,59,Glaucous-winged Gull,59,Glaucous-winged Gull,5,5
1785,3684,064.Ring_billed_Gull/Ring_Billed_Gull_0009_51301.jpg,63,Ring-billed Gull,both_wrong,both_wrong,60,Heermann Gull,58,California Gull,5,6,61,Herring Gull,58,California Gull,4,7
1788,3688,064.Ring_billed_Gull/Ring_Billed_Gull_0057_51315.jpg,63,Ring-billed Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1789,3691,064.Ring_billed_Gull/Ring_Billed_Gull_0089_51348.jpg,63,Ring-billed Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2,64,Slaty-backed Gull,64,Slaty-backed Gull,3,5
1793,3704,064.Ring_billed_Gull/Ring_Billed_Gull_0007_51430.jpg,63,Ring-billed Gull,both_wrong,both_wrong,60,Heermann Gull,60,Heermann Gull,4,7,64,Slaty-backed Gull,64,Slaty-backed Gull,3,6
1796,3708,064.Ring_billed_Gull/Ring_Billed_Gull_0016_50392.jpg,63,Ring-billed Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,3,3,64,Slaty-backed Gull,64,Slaty-backed Gull,2,3
1803,3722,064.Ring_billed_Gull/Ring_Billed_Gull_0029_52613.jpg,63,Ring-billed Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,4,6,64,Slaty-backed Gull,64,Slaty-backed Gull,2,3
1805,3726,064.Ring_billed_Gull/Ring_Billed_Gull_0106_52729.jpg,63,Ring-billed Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,6,58,California Gull,58,California Gull,3,7
1809,3733,065.Slaty_backed_Gull/Slaty_Backed_Gull_0027_53080.jpg,64,Slaty-backed Gull,both_wrong,both_wrong,63,Ring-billed Gull,65,Western Gull,4,5,65,Western Gull,65,Western Gull,2,2
1823,3767,065.Slaty_backed_Gull/Slaty_Backed_Gull_0008_53145.jpg,64,Slaty-backed Gull,both_wrong,both_wrong,60,Heermann Gull,58,California Gull,4,5,59,Glaucous-winged Gull,58,California Gull,3,4
1826,3777,066.Western_Gull/Western_Gull_0013_54794.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2
1827,3778,066.Western_Gull/Western_Gull_0048_53776.jpg,65,Western Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,3,3,64,Slaty-backed Gull,64,Slaty-backed Gull,3,2
1828,3779,066.Western_Gull/Western_Gull_0078_53595.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1829,3782,066.Western_Gull/Western_Gull_0104_53816.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1830,3788,066.Western_Gull/Western_Gull_0110_53861.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1831,3789,066.Western_Gull/Western_Gull_0012_53605.jpg,65,Western Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,2,2,61,Herring Gull,61,Herring Gull,2,2
1832,3791,066.Western_Gull/Western_Gull_0143_54909.jpg,65,Western Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,3,3,64,Slaty-backed Gull,64,Slaty-backed Gull,4,3
1833,3793,066.Western_Gull/Western_Gull_0050_54425.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,2,58,California Gull,58,California Gull,3,3
1834,3796,066.Western_Gull/Western_Gull_0091_55465.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,64,Slaty-backed Gull,61,Herring Gull,5,4
1835,3797,066.Western_Gull/Western_Gull_0007_53431.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,2,58,California Gull,58,California Gull,2,2
1836,3798,066.Western_Gull/Western_Gull_0070_54978.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,3,2
1837,3800,066.Western_Gull/Western_Gull_0027_53994.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,3,64,Slaty-backed Gull,58,California Gull,4,3
1838,3804,066.Western_Gull/Western_Gull_0029_54143.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,64,Slaty-backed Gull,64,Slaty-backed Gull,4,2
1839,3806,066.Western_Gull/Western_Gull_0116_54037.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,2,64,Slaty-backed Gull,58,California Gull,3,3
1840,3808,066.Western_Gull/Western_Gull_0069_53553.jpg,65,Western Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,2,3,64,Slaty-backed Gull,64,Slaty-backed Gull,4,2
1842,3813,066.Western_Gull/Western_Gull_0133_55639.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1843,3814,066.Western_Gull/Western_Gull_0066_54105.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,3,2
1844,3820,066.Western_Gull/Western_Gull_0021_54649.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,2,58,California Gull,58,California Gull,2,2
1845,3821,066.Western_Gull/Western_Gull_0024_53631.jpg,65,Western Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,3,2,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2
1846,3823,066.Western_Gull/Western_Gull_0035_55703.jpg,65,Western Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,3,2,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2
1847,3825,066.Western_Gull/Western_Gull_0099_53670.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1849,3827,066.Western_Gull/Western_Gull_0087_54193.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1851,3829,066.Western_Gull/Western_Gull_0071_54207.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1852,3830,066.Western_Gull/Western_Gull_0045_54735.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1853,3831,066.Western_Gull/Western_Gull_0011_53713.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,2,61,Herring Gull,61,Herring Gull,5,4
1854,3834,066.Western_Gull/Western_Gull_0100_54761.jpg,65,Western Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,4,2,58,California Gull,58,California Gull,5,3
1855,3836,066.Western_Gull/Western_Gull_0049_53748.jpg,65,Western Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,2,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2
1881,3884,067.Anna_Hummingbird/Anna_Hummingbird_0018_56732.jpg,66,Anna Hummingbird,both_wrong,both_wrong,67,Ruby-throated Hummingbird,67,Ruby-throated Hummingbird,3,3,68,Rufous Hummingbird,68,Rufous Hummingbird,3,3
1889,3903,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0126_57371.jpg,67,Ruby-throated Hummingbird,both_wrong,both_wrong,66,Anna Hummingbird,66,Anna Hummingbird,2,2,66,Anna Hummingbird,66,Anna Hummingbird,2,2
1890,3907,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0007_57388.jpg,67,Ruby-throated Hummingbird,both_wrong,both_wrong,66,Anna Hummingbird,66,Anna Hummingbird,2,2,66,Anna Hummingbird,66,Anna Hummingbird,2,2
1898,3923,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0066_57518.jpg,67,Ruby-throated Hummingbird,both_wrong,both_wrong,66,Anna Hummingbird,66,Anna Hummingbird,2,2,66,Anna Hummingbird,66,Anna Hummingbird,2,2
1907,3938,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0032_58168.jpg,67,Ruby-throated Hummingbird,both_wrong,both_wrong,68,Rufous Hummingbird,68,Rufous Hummingbird,2,2,68,Rufous Hummingbird,68,Rufous Hummingbird,2,3
1912,3945,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0046_57225.jpg,67,Ruby-throated Hummingbird,both_wrong,both_wrong,66,Anna Hummingbird,66,Anna Hummingbird,2,2,66,Anna Hummingbird,66,Anna Hummingbird,2,2
1915,3953,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0131_57813.jpg,67,Ruby-throated Hummingbird,both_wrong,both_wrong,69,Green Violetear,66,Anna Hummingbird,4,3,66,Anna Hummingbird,66,Anna Hummingbird,2,2
1930,3985,069.Rufous_Hummingbird/Rufous_Hummingbird_0067_59510.jpg,68,Rufous Hummingbird,both_wrong,both_wrong,66,Anna Hummingbird,66,Anna Hummingbird,3,3,66,Anna Hummingbird,66,Anna Hummingbird,3,3
1935,3992,069.Rufous_Hummingbird/Rufous_Hummingbird_0036_59562.jpg,68,Rufous Hummingbird,both_wrong,both_wrong,66,Anna Hummingbird,66,Anna Hummingbird,3,3,66,Anna Hummingbird,66,Anna Hummingbird,3,3
1979,4083,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0044_60968.jpg,70,Long-tailed Jaeger,both_wrong,both_wrong,64,Slaty-backed Gull,65,Western Gull,,,71,Pomarine Jaeger,71,Pomarine Jaeger,6,8
